"id","loan_order_id","rate","amount","loan_amount","interest_date","created_time","created_by","active","interest_type","memo"
"219330","RZ20161116007","0.010000","49.7500","149250.0000","2017-05-24","2017-05-24 23:50:00","system","1","按天计息",""
"219645","RZ20161116007","0.010000","49.7500","149250.0000","2017-05-25","2017-05-25 23:50:00","system","1","按天计息",""
"219801","RZ20161116007","0.010000","49.7500","149250.0000","2017-05-26","2017-05-26 23:50:00","system","1","按天计息",""
"220167","RZ20161116007","0.010000","49.7500","149250.0000","2017-05-27","2017-05-27 23:50:00","system","1","按天计息",""
"220843","RZ20161116007","0.010000","49.7500","149250.0000","2017-05-28","2017-05-28 23:50:00","system","1","按天计息",""
"220901","RZ20161116007","0.010000","49.7500","149250.0000","2017-05-29","2017-05-29 23:50:00","system","1","按天计息",""
"220969","RZ20161116007","0.010000","49.7500","149250.0000","2017-05-30","2017-05-30 23:50:00","system","1","按天计息",""
"221041","RZ20161116007","0.010000","49.7500","149250.0000","2017-05-31","2017-05-31 23:50:00","system","1","按天计息",""
"221632","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-01","2017-06-01 23:50:00","system","1","按天计息",""
"222050","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-02","2017-06-02 23:50:00","system","1","按天计息",""
"222607","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-03","2017-06-03 23:50:00","system","1","按天计息",""
"222673","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-04","2017-06-04 23:50:00","system","1","按天计息",""
"222739","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-05","2017-06-05 23:50:00","system","1","按天计息",""
"223371","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-06","2017-06-06 23:50:00","system","1","按天计息",""
"223889","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-07","2017-06-07 23:50:00","system","1","按天计息",""
"224590","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-08","2017-06-08 23:50:00","system","1","按天计息",""
"225274","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-09","2017-06-09 23:50:00","system","1","按天计息",""
"226389","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-10","2017-06-10 23:50:00","system","1","按天计息",""
"226431","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-11","2017-06-11 23:50:00","system","1","按天计息",""
"226473","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-12","2017-06-12 23:50:00","system","1","按天计息",""
"226781","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-13","2017-06-13 23:50:00","system","1","按天计息",""
"227513","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-14","2017-06-14 23:50:00","system","1","按天计息",""
"228278","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-15","2017-06-15 23:50:00","system","1","按天计息",""
"229158","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-16","2017-06-16 23:50:00","system","1","按天计息",""
"231536","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-17","2017-06-17 23:50:00","system","1","按天计息",""
"231575","RZ20161116007","0.010000","49.7500","149250.0000","2017-06-18","2017-06-18 23:50:00","system","1","按天计息",""
"231614","RZ20161116007","0.008000","39.8000","149250.0000","2017-06-19","2017-06-19 23:50:00","system","1","按天计息",""
"232224","RZ20161116007","0.008000","39.8000","149250.0000","2017-06-20","2017-06-20 23:50:00","system","1","按天计息",""
"232518","RZ20161116007","0.008000","39.8000","149250.0000","2017-06-21","2017-06-21 23:50:00","system","1","按天计息",""
"232585","RZ20161116007","0.008000","39.8000","149250.0000","2017-06-22","2017-06-22 23:50:00","system","1","按天计息",""
"232703","RZ20161116007","0.008000","39.8000","149250.0000","2017-06-23","2017-06-23 23:50:00","system","1","按天计息",""
"233076","RZ20161116007","0.008000","39.8000","149250.0000","2017-06-24","2017-06-24 23:50:00","system","1","按天计息",""
"233089","RZ20161116007","0.008000","39.8000","149250.0000","2017-06-25","2017-06-25 23:50:00","system","1","按天计息",""
"233102","RZ20161116007","0.008000","39.8000","149250.0000","2017-06-26","2017-06-26 23:50:00","system","1","按天计息",""
"233289","RZ20161116007","0.008000","39.8000","149250.0000","2017-06-27","2017-06-27 23:50:00","system","1","按天计息",""
"233966","RZ20161116007","0.008000","39.8000","149250.0000","2017-06-28","2017-06-28 23:50:00","system","1","按天计息",""
"234193","RZ20161116007","0.008000","39.8000","149250.0000","2017-06-29","2017-06-29 23:50:00","system","1","按天计息",""
"234283","RZ20161116007","0.008000","39.8000","149250.0000","2017-06-30","2017-06-30 23:50:00","system","1","按天计息",""
"234513","RZ20161116007","0.010000","49.7500","149250.0000","2017-07-01","2017-07-01 23:50:00","system","1","按天计息",""
"234524","RZ20161116007","0.010000","49.7500","149250.0000","2017-07-02","2017-07-02 23:50:00","system","1","按天计息",""
"234537","RZ20161116007","0.010000","49.7500","149250.0000","2017-07-03","2017-07-03 23:50:00","system","1","按天计息",""
"234983","RZ20161116007","0.010000","49.7500","149250.0000","2017-07-04","2017-07-04 18:40:00","system","1","按天计息",""
"259129","RZ20161116007","0.010000","49.7500","149250.0000","2017-07-29","2017-07-30 01:00:00","system","1","月利率","月利率10.00‰"
"259805","RZ20161116007","0.010000","49.7500","149250.0000","2017-07-30","2017-07-31 01:00:00","system","1","月利率","月利率10.00‰"
"261083","RZ20161116007","0.010000","49.7500","149250.0000","2017-07-31","2017-08-01 01:00:00","system","1","月利率","月利率10.00‰"
"263112","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-01","2017-08-02 01:00:00","system","1","月利率","月利率10.00‰"
"266056","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-02","2017-08-03 01:00:00","system","1","月利率","月利率10.00‰"
"267685","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-03","2017-08-04 01:00:00","system","1","月利率","月利率10.00‰"
"268962","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-04","2017-08-05 01:00:00","system","1","月利率","月利率10.00‰"
"269062","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-05","2017-08-06 01:00:00","system","1","月利率","月利率10.00‰"
"269158","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-06","2017-08-07 01:00:00","system","1","月利率","月利率10.00‰"
"270946","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-07","2017-08-08 01:00:00","system","1","月利率","月利率10.00‰"
"273379","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-08","2017-08-09 01:00:01","system","1","月利率","月利率10.00‰"
"273926","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-09","2017-08-10 01:00:00","system","1","月利率","月利率10.00‰"
"275738","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-10","2017-08-11 01:00:00","system","1","月利率","月利率10.00‰"
"276953","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-11","2017-08-12 01:00:00","system","1","月利率","月利率10.00‰"
"277037","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-12","2017-08-13 01:00:00","system","1","月利率","月利率10.00‰"
"277121","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-13","2017-08-14 01:00:00","system","1","月利率","月利率10.00‰"
"277906","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-14","2017-08-15 01:00:00","system","1","月利率","月利率10.00‰"
"278731","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-15","2017-08-16 01:00:00","system","1","月利率","月利率10.00‰"
"280693","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-16","2017-08-17 01:00:00","system","1","月利率","月利率10.00‰"
"283475","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-17","2017-08-18 01:00:00","system","1","月利率","月利率10.00‰"
"285449","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-18","2017-08-19 01:00:00","system","1","月利率","月利率10.00‰"
"285530","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-19","2017-08-20 01:00:00","system","1","月利率","月利率10.00‰"
"285610","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-20","2017-08-21 01:00:00","system","1","月利率","月利率10.00‰"
"286315","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-21","2017-08-22 01:00:00","system","1","月利率","月利率10.00‰"
"287341","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-22","2017-08-23 01:00:00","system","1","月利率","月利率10.00‰"
"288329","RZ20161116007","0.010000","49.7500","149250.0000","2017-08-23","2017-08-24 01:00:00","system","1","月利率","月利率10.00‰"
"16697","RZ20161117004","0.008000","282.3333","151250.0000","2016-11-17","2016-11-17 23:58:00","system","1","按天计息",""
"16992","RZ20161117004","0.008000","40.3333","151250.0000","2016-11-24","2016-11-24 23:58:00","system","1","按天计息",""
"17178","RZ20161117004","0.008000","40.3333","151250.0000","2016-11-25","2016-11-25 23:58:00","system","1","按天计息",""
"17329","RZ20161117004","0.008000","40.3333","151250.0000","2016-11-26","2016-11-26 23:58:00","system","1","按天计息",""
"17359","RZ20161117004","0.008000","40.3333","151250.0000","2016-11-27","2016-11-27 23:58:00","system","1","按天计息",""
"17382","RZ20161117004","0.008000","40.3333","151250.0000","2016-11-28","2016-11-28 23:58:00","system","1","按天计息",""
"17455","RZ20161117004","0.008000","40.3333","151250.0000","2016-11-29","2016-11-29 23:58:00","system","1","按天计息",""
"17486","RZ20161117004","0.008000","40.3333","151250.0000","2016-11-30","2016-11-30 23:58:00","system","1","按天计息",""
"17536","RZ20161117004","0.008000","40.3333","151250.0000","2016-12-01","2016-12-01 23:58:00","system","1","按天计息",""
"17621","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-02","2016-12-02 23:58:00","system","1","按天计息",""
"17707","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-03","2016-12-03 23:58:00","system","1","按天计息",""
"17730","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-04","2016-12-04 23:58:00","system","1","按天计息",""
"17753","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-05","2016-12-05 23:58:00","system","1","按天计息",""
"17806","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-06","2016-12-06 23:58:00","system","1","按天计息",""
"17849","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-07","2016-12-07 23:58:00","system","1","按天计息",""
"17878","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-08","2016-12-08 23:58:00","system","1","按天计息",""
"17939","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-09","2016-12-09 23:58:00","system","1","按天计息",""
"18022","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-10","2016-12-10 23:58:00","system","1","按天计息",""
"18050","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-11","2016-12-11 23:58:00","system","1","按天计息",""
"18083","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-12","2016-12-12 13:30:00","system","1","按天计息",""
"18129","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-13","2016-12-13 23:58:00","system","1","按天计息",""
"18306","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-14","2016-12-14 23:58:00","system","1","按天计息",""
"18457","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-15","2016-12-15 23:58:00","system","1","按天计息",""
"18540","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-16","2016-12-16 23:58:00","system","1","按天计息",""
"18631","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-17","2016-12-17 23:58:00","system","1","按天计息",""
"18671","RZ20161117004","0.010000","50.4167","151250.0000","2016-12-18","2016-12-18 23:58:00","system","1","按天计息",""
"194815","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-04","2017-01-04 23:58:00","system","1","按天计息",""
"195430","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-05","2017-01-05 23:58:00","system","1","按天计息",""
"195537","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-06","2017-01-06 23:58:00","system","1","按天计息",""
"195590","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-07","2017-01-07 23:58:00","system","1","按天计息",""
"195622","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-08","2017-01-08 23:58:00","system","1","按天计息",""
"195654","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-09","2017-01-09 23:58:00","system","1","按天计息",""
"195760","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-10","2017-01-10 23:58:00","system","1","按天计息",""
"195916","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-11","2017-01-11 23:58:00","system","1","按天计息",""
"195982","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-12","2017-01-12 23:58:00","system","1","按天计息",""
"196046","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-13","2017-01-13 23:58:00","system","1","按天计息",""
"196088","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-14","2017-01-14 23:58:00","system","1","按天计息",""
"196123","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-15","2017-01-15 23:58:00","system","1","按天计息",""
"196158","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-16","2017-01-16 23:58:00","system","1","按天计息",""
"196217","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-17","2017-01-17 23:58:00","system","1","按天计息",""
"196303","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-18","2017-01-18 23:58:00","system","1","按天计息",""
"196413","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-19","2017-01-19 23:58:00","system","1","按天计息",""
"196488","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-20","2017-01-20 23:58:00","system","1","按天计息",""
"196624","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-21","2017-01-21 23:58:00","system","1","按天计息",""
"196656","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-22","2017-01-22 23:58:00","system","1","按天计息",""
"196830","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-23","2017-01-23 23:58:00","system","1","按天计息",""
"197058","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-24","2017-01-24 23:58:00","system","1","按天计息",""
"197282","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-25","2017-01-25 23:58:00","system","1","按天计息",""
"197323","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-26","2017-01-26 23:58:00","system","1","按天计息",""
"197364","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-27","2017-01-27 23:58:00","system","1","按天计息",""
"197404","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-28","2017-01-28 23:58:00","system","1","按天计息",""
"197444","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-29","2017-01-29 23:58:00","system","1","按天计息",""
"197489","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-30","2017-01-30 23:58:00","system","1","按天计息",""
"197549","RZ20161117004","0.010000","50.4167","151250.0000","2017-01-31","2017-01-31 23:58:00","system","1","按天计息",""
"197622","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-01","2017-02-01 23:58:00","system","1","按天计息",""
"197703","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-02","2017-02-02 23:58:00","system","1","按天计息",""
"197784","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-03","2017-02-03 23:58:00","system","1","按天计息",""
"197865","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-04","2017-02-04 23:58:00","system","1","按天计息",""
"197946","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-05","2017-02-05 23:58:00","system","1","按天计息",""
"198027","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-06","2017-02-06 23:58:00","system","1","按天计息",""
"198174","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-07","2017-02-07 23:58:00","system","1","按天计息",""
"198347","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-08","2017-02-08 23:58:00","system","1","按天计息",""
"198841","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-09","2017-02-09 23:58:00","system","1","按天计息",""
"199090","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-10","2017-02-10 23:58:00","system","1","按天计息",""
"199217","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-11","2017-02-11 23:58:00","system","1","按天计息",""
"199282","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-12","2017-02-12 23:58:00","system","1","按天计息",""
"199347","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-13","2017-02-13 23:58:00","system","1","按天计息",""
"199717","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-14","2017-02-14 23:58:00","system","1","按天计息",""
"200201","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-15","2017-02-15 23:58:00","system","1","按天计息",""
"200500","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-16","2017-02-16 23:58:00","system","1","按天计息",""
"200653","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-17","2017-02-17 23:58:00","system","1","按天计息",""
"201027","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-18","2017-02-18 23:58:00","system","1","按天计息",""
"201066","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-19","2017-02-19 23:58:00","system","1","按天计息",""
"201105","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-20","2017-02-20 23:58:00","system","1","按天计息",""
"201517","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-21","2017-02-21 23:58:00","system","1","按天计息",""
"201733","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-22","2017-02-22 23:58:00","system","1","按天计息",""
"201771","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-23","2017-02-23 23:58:00","system","1","按天计息",""
"201958","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-24","2017-02-24 23:58:00","system","1","按天计息",""
"202039","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-25","2017-02-25 23:58:00","system","1","按天计息",""
"202069","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-26","2017-02-26 23:58:00","system","1","按天计息",""
"202099","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-27","2017-02-27 23:58:00","system","1","按天计息",""
"202389","RZ20161117004","0.010000","50.4167","151250.0000","2017-02-28","2017-02-28 23:58:00","system","1","按天计息",""
"202569","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-01","2017-03-01 23:58:00","system","1","按天计息",""
"202594","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-02","2017-03-02 23:58:00","system","1","按天计息",""
"202624","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-03","2017-03-03 23:58:00","system","1","按天计息",""
"202722","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-04","2017-03-04 23:58:00","system","1","按天计息",""
"202750","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-05","2017-03-05 23:58:00","system","1","按天计息",""
"202778","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-06","2017-03-06 23:58:00","system","1","按天计息",""
"202823","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-07","2017-03-07 23:58:00","system","1","按天计息",""
"202935","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-08","2017-03-08 23:58:00","system","1","按天计息",""
"202986","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-09","2017-03-09 23:58:00","system","1","按天计息",""
"203128","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-10","2017-03-10 23:58:00","system","1","按天计息",""
"203325","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-11","2017-03-11 23:58:00","system","1","按天计息",""
"203346","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-12","2017-03-12 23:58:00","system","1","按天计息",""
"203367","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-13","2017-03-13 23:50:00","system","1","按天计息",""
"203457","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-14","2017-03-14 23:50:00","system","1","按天计息",""
"203752","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-15","2017-03-15 23:50:00","system","1","按天计息",""
"203997","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-16","2017-03-16 23:50:00","system","1","按天计息",""
"204121","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-17","2017-03-17 23:50:00","system","1","按天计息",""
"204565","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-18","2017-03-18 23:50:00","system","1","按天计息",""
"204579","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-19","2017-03-19 23:50:00","system","1","按天计息",""
"204593","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-20","2017-03-20 23:50:00","system","1","按天计息",""
"204799","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-21","2017-03-21 23:50:00","system","1","按天计息",""
"205084","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-22","2017-03-22 23:50:00","system","1","按天计息",""
"205219","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-23","2017-03-23 23:50:00","system","1","按天计息",""
"205296","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-24","2017-03-24 23:50:00","system","1","按天计息",""
"205463","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-25","2017-03-25 23:50:00","system","1","按天计息",""
"205498","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-26","2017-03-26 23:50:00","system","1","按天计息",""
"205533","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-27","2017-03-27 23:50:00","system","1","按天计息",""
"206058","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-28","2017-03-28 23:50:00","system","1","按天计息",""
"206134","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-29","2017-03-29 23:50:00","system","1","按天计息",""
"206274","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-30","2017-03-30 23:50:00","system","1","按天计息",""
"206702","RZ20161117004","0.010000","50.4167","151250.0000","2017-03-31","2017-03-31 23:50:00","system","1","按天计息",""
"206960","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-01","2017-04-01 23:50:00","system","1","按天计息",""
"207160","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-02","2017-04-02 23:50:00","system","1","按天计息",""
"207190","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-03","2017-04-03 23:50:00","system","1","按天计息",""
"207220","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-04","2017-04-04 23:50:00","system","1","按天计息",""
"207252","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-05","2017-04-05 23:50:00","system","1","按天计息",""
"207366","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-06","2017-04-06 23:50:00","system","1","按天计息",""
"207498","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-07","2017-04-07 23:50:00","system","1","按天计息",""
"207786","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-08","2017-04-08 23:50:00","system","1","按天计息",""
"207830","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-09","2017-04-09 23:50:00","system","1","按天计息",""
"207874","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-10","2017-04-10 23:50:00","system","1","按天计息",""
"208506","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-11","2017-04-11 23:50:00","system","1","按天计息",""
"208768","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-12","2017-04-12 23:50:00","system","1","按天计息",""
"209003","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-13","2017-04-13 23:50:00","system","1","按天计息",""
"209177","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-14","2017-04-14 23:50:00","system","1","按天计息",""
"209990","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-15","2017-04-15 23:50:00","system","1","按天计息",""
"210036","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-16","2017-04-16 23:50:00","system","1","按天计息",""
"210082","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-17","2017-04-17 23:50:00","system","1","按天计息",""
"210873","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-18","2017-04-18 23:50:00","system","1","按天计息",""
"211026","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-19","2017-04-19 23:50:00","system","1","按天计息",""
"211209","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-20","2017-04-20 23:50:00","system","1","按天计息",""
"211528","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-21","2017-04-21 23:50:00","system","1","按天计息",""
"211901","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-22","2017-04-22 23:50:00","system","1","按天计息",""
"211993","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-23","2017-04-23 23:50:00","system","1","按天计息",""
"212032","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-24","2017-04-24 23:50:00","system","1","按天计息",""
"212218","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-25","2017-04-25 23:50:00","system","1","按天计息",""
"212299","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-26","2017-04-26 23:50:00","system","1","按天计息",""
"212710","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-27","2017-04-27 23:50:00","system","1","按天计息",""
"213054","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-28","2017-04-28 23:50:00","system","1","按天计息",""
"213655","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-29","2017-04-29 23:50:00","system","1","按天计息",""
"213701","RZ20161117004","0.010000","50.4167","151250.0000","2017-04-30","2017-04-30 23:50:00","system","1","按天计息",""
"213747","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-01","2017-05-01 23:50:00","system","1","按天计息",""
"213797","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-02","2017-05-02 23:50:00","system","1","按天计息",""
"214478","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-03","2017-05-03 23:50:00","system","1","按天计息",""
"215285","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-04","2017-05-04 23:50:00","system","1","按天计息",""
"215524","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-05","2017-05-05 23:50:00","system","1","按天计息",""
"215663","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-06","2017-05-06 15:50:00","system","1","按天计息",""
"215706","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-08","2017-05-08 23:50:00","system","1","按天计息",""
"216024","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-09","2017-05-09 23:50:00","system","1","按天计息",""
"216404","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-10","2017-05-10 23:50:00","system","1","按天计息",""
"216541","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-11","2017-05-11 23:50:00","system","1","按天计息",""
"217018","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-12","2017-05-12 23:50:00","system","1","按天计息",""
"217300","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-13","2017-05-13 23:50:00","system","1","按天计息",""
"217337","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-14","2017-05-14 23:50:00","system","1","按天计息",""
"217374","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-15","2017-05-15 23:50:00","system","1","按天计息",""
"217495","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-16","2017-05-16 23:50:00","system","1","按天计息",""
"218018","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-17","2017-05-17 23:50:00","system","1","按天计息",""
"218396","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-18","2017-05-18 23:50:00","system","1","按天计息",""
"218491","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-19","2017-05-19 23:50:00","system","1","按天计息",""
"218725","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-20","2017-05-20 23:50:00","system","1","按天计息",""
"218759","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-21","2017-05-21 23:50:00","system","1","按天计息",""
"218793","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-22","2017-05-22 23:50:00","system","1","按天计息",""
"219083","RZ20161117004","0.010000","50.4167","151250.0000","2017-05-23","2017-05-23 23:50:00","system","1","按天计息",""
